158	Debugging	2569	2706	5	2	-217	-137	1	2	
159	Debugging	2566	2704	4	1	-218	-136	0	0	
160	Debugging	2564	2697	3	1	-218	-135	1	0	
161	Debugging	2513	2601	3	1	-222	-125	0	0	
162	Debugging	2352	2400	4	1	-222	-115	1	1	
163	Debugging	2140	2156	8	2	-213	-113	1	2	
164	Debugging	1902	1893	9	1	-200	-111	1	0	
165	Debugging	1650	1615	10	3	-185	-107	1	0	
166	Debugging	1385	1325	10	4	-166	-111	1	0	
167	Debugging	1109	1025	12	4	-146	-104	2	1	
168	Debugging	821	725	14	4	-131	-98	2	2	
169	Debugging	581	514	13	6	-115	-90	2	1	
170	Debugging	447	404	14	8	-97	-83	2	1	
171	Debugging	359	331	14	10	-87	-67	2	1	
172	Debugging	294	280	15	11	-80	-52	2	1	
173	Debugging	247	237	16	12	-68	-44	3	2	
174	Debugging	212	205	16	11	-55	-38	2	1	
175	Debugging	183	177	16	12	-43	-41	2	2	
176	Debugging	162	151	16	14	-26	-43	2	2	
177	Debugging	142	133	16	15	-10	-47	2	2	
178	Debugging	126	117	17	18	0	-46	3	3	
179	Debugging	115	100	20	19	8	-45	3	3	
180	Debugging	104	89	24	19	17	-44	4	3	
181	Debugging	94	80	27	21	22	-37	4	3	
182	Debugging	85	70	30	23	28	-30	5	3	
183	Debugging	76	63	33	25	37	-26	5	4	
184	Debugging	71	59	36	25	47	-23	6	4	
185	Debugging	66	53	38	26	56	-20	6	5	
186	Debugging	60	50	40	27	69	-24	7	5	
187	Debugging	54	46	44	29	82	-26	7	7	
188	Debugging	51	41	49	30	94	-25	8	7	
189	Debugging	46	35	53	30	105	-25	9	10	
190	Debugging	43	31	55	29	115	-25	10	14	
191	Debugging	38	29	58	28	122	-23	15	19	
192	Debugging	36	26	61	27	130	-20	23	29	
193	Debugging	34	24	65	27	140	-19	37	39	
194	Debugging	33	20	69	28	147	-17	43	40	
195	Debugging	31	18	70	29	154	-17	42	38	
196	Debugging	27	17	71	30	162	-19	39	34	
197	Debugging	26	17	71	31	167	-19	36	30	
198	Debugging	22	16	71	31	173	-19	33	26	
199	Debugging	24	15	71	32	177	-19	27	20	
200	Debugging	23	13	71	32	179	-19	23	16	
201	Debugging	21	13	70	33	182	-18	16	9	
202	Debugging	20	12	68	35	183	-18	11	6	
203	Debugging	19	12	68	36	185	-18	11	5	
204	Debugging	18	11	69	36	186	-18	11	5	
205	Debugging	17	10	68	37	186	-17	11	6	
206	Debugging	17	9	67	36	185	-18	11	6	
207	Debugging	15	7	66	37	184	-17	10	6	
