41	81	52	9	2	1	1	1	1	
42	84	53	15	1	0	0	1	2	
43	95	57	16	1	0	0	1	1	
44	109	65	12	1	1	0	1	1	
45	142	86	6	1	1	0	1	1	
46	164	107	7	1	0	0	1	1	
47	170	119	4	1	1	1	1	1	
48	164	122	12	1	1	0	1	1	
49	153	120	11	1	0	1	1	1	
50	145	113	13	1	0	1	1	1	
51	156	115	16	1	0	0	1	1	
52	170	118	7	2	0	0	1	2	
53	183	120	11	1	0	0	1	1	
54	190	121	16	1	0	1	1	1	
55	185	122	12	1	1	0	1	1	
56	170	123	8	1	0	1	1	1	
57	157	122	8	1	0	1	1	1	
58	153	120	13	1	0	0	1	1	
59	149	115	15	1	1	0	1	1	
60	143	110	10	1	1	1	1	1	
61	135	104	6	1	1	0	0	1	
62	127	100	13	1	0	0	1	1	
63	123	97	8	1	0	1	0	2	
64	119	94	6	1	0	0	1	2	
65	116	91	8	1	0	0	1	1	
66	113	88	7	1	0	0	1	1	
67	109	84	11	1	0	1	0	0	
68	106	82	16	1	0	1	1	1	
69	103	79	15	1	0	0	1	1	
70	98	77	13	1	0	0	1	1	
71	94	73	11	1	0	0	1	1	
72	91	72	15	1	0	1	1	1	
73	90	69	12	1	0	0	1	1	
74	88	67	10	1	1	0	1	1	
75	86	65	10	1	0	0	1	1	
76	84	62	8	1	0	0	0	2	
77	82	60	8	1	0	0	0	2	
78	79	58	12	1	0	1	0	2	
79	77	56	9	1	0	1	1	1	
80	75	54	7	1	0	1	0	1	
81	72	52	10	1	0	1	1	0	
82	69	50	7	1	0	0	1	1	
83	67	49	6	1	0	0	1	1	
84	64	48	8	1	1	1	0	2	
85	61	46	9	1	0	1	0	1	
86	59	43	9	1	0	1	1	0	
87	58	42	5	1	1	1	0	1	
88	55	42	6	1	1	0	0	1	
89	53	40	6	1	0	0	0	1	
90	51	39	6	1	0	0	1	0	
91	49	37	7	1	1	0	0	1	
92	47	36	7	1	0	1	0	1	
93	46	36	6	1	1	0	0	1	
94	45	35	11	1	0	0	0	1	
95	44	34	9	1	1	0	0	1	
96	41	33	5	1	0	0	0	1	
97	41	32	7	1	0	1	0	0	
98	38	32	10	1	1	0	0	1	
99	36	31	8	1	1	0	1	1	
100	35	30	7	1	0	0	0	1	
101	34	29	8	1	0	0	0	1	
102	34	29	9	1	1	1	0	1	
103	33	27	8	1	0	0	0	1	
104	33	27	7	1	0	0	1	1	
105	31	27	7	1	0	1	1	1	
