41	16	1	14	1	1	1	36	46	
42	15	0	11	1	1	0	34	44	
43	17	0	8	1	1	0	33	48	
44	23	0	10	1	1	0	32	49	
45	41	1	10	1	1	1	33	44	
46	63	4	7	1	1	1	32	38	
47	72	6	10	1	0	1	30	33	
48	75	8	8	0	1	1	21	27	
49	72	10	9	1	1	0	23	24	
50	69	11	6	1	0	0	22	22	
51	65	12	9	1	1	1	19	21	
52	61	12	6	1	0	1	17	19	
53	59	13	9	1	0	0	14	17	
54	57	14	6	1	1	0	12	16	
55	57	14	11	1	0	0	10	14	
56	59	14	16	1	0	0	9	13	
57	59	14	8	1	0	1	7	10	
58	55	13	8	1	0	1	6	4	
59	49	12	15	1	0	0	6	1	
60	47	13	5	1	1	0	5	1	
61	49	13	5	1	1	0	4	2	
62	50	12	8	1	1	1	4	3	
63	50	12	10	1	0	1	3	2	
64	50	12	9	1	1	1	3	1	
65	50	11	8	1	1	1	3	0	
66	49	11	13	1	0	0	3	0	
67	49	10	11	0	1	0	2	1	
68	49	10	8	0	0	0	2	1	
69	48	10	8	1	0	0	2	2	
70	49	9	12	1	1	0	2	1	
71	48	9	11	1	1	1	2	1	
72	46	9	10	0	1	0	2	1	
73	44	9	6	1	1	1	2	1	
74	42	9	13	1	1	0	2	1	
75	40	9	15	1	0	1	1	1	
76	40	9	10	0	0	0	1	1	
77	40	9	6	0	1	0	2	1	
78	40	9	3	1	0	0	1	1	
79	39	9	4	1	0	1	1	2	
80	38	9	8	1	0	1	1	1	
81	37	9	10	1	1	1	2	0	
82	37	9	8	1	0	0	1	1	
83	36	8	10	1	0	0	2	1	
84	36	9	5	1	1	1	1	1	
85	35	8	10	1	0	0	2	1	
86	34	7	15	1	0	0	2	1	
87	34	6	12	1	0	1	2	1	
88	33	7	11	0	0	0	2	1	
89	33	7	14	1	0	1	3	0	
90	31	7	11	1	1	1	4	0	
91	32	6	18	1	1	1	2	1	
92	31	7	11	1	0	0	2	1	
93	30	7	6	1	0	0	2	1	
