157	Debugging	2724	2879	4	1	-73	-55	0	0	
158	Debugging	2720	2882	3	0	-77	-46	0	0	
159	Debugging	2706	2836	5	2	-76	-45	1	2	
160	Debugging	2579	2667	4	1	-73	-41	0	1	
161	Debugging	2378	2428	6	1	-64	-34	1	0	
162	Debugging	2140	2161	8	2	-51	-34	1	0	
163	Debugging	1869	1872	9	2	-35	-33	1	0	
164	Debugging	1584	1576	12	3	-28	-23	2	3	
165	Debugging	1293	1266	11	5	-22	-12	1	1	
166	Debugging	993	947	12	6	-16	-3	2	1	
167	Debugging	699	667	12	5	-14	15	2	1	
168	Debugging	512	503	12	7	-15	30	2	1	
169	Debugging	397	407	15	7	-12	32	3	2	
170	Debugging	317	333	15	10	-11	32	2	2	
171	Debugging	264	279	15	13	-11	32	2	3	
172	Debugging	224	229	16	14	-3	22	3	3	
173	Debugging	188	192	16	15	5	13	2	3	
174	Debugging	161	159	17	16	9	9	3	3	
175	Debugging	138	135	17	19	15	7	5	6	
176	Debugging	118	118	18	22	24	3	6	9	
177	Debugging	105	104	19	25	24	7	9	11	
178	Debugging	93	92	24	31	25	12	15	16	
179	Debugging	84	82	28	39	32	13	21	26	
180	Debugging	76	73	32	50	42	14	36	42	
181	Debugging	69	66	35	61	52	15	55	58	
182	Debugging	62	62	37	59	68	10	66	59	
183	Debugging	60	56	39	53	81	6	66	58	
184	Debugging	56	51	42	49	92	3	61	56	
185	Debugging	52	46	47	47	103	2	56	52	
186	Debugging	48	41	51	45	117	1	51	46	
187	Debugging	45	34	55	41	126	3	45	37	
188	Debugging	42	30	58	38	130	4	37	27	
189	Debugging	37	26	61	32	139	4	23	11	
190	Debugging	35	23	65	30	147	5	12	5	
191	Debugging	33	21	67	27	157	6	11	4	
192	Debugging	31	18	68	27	166	4	11	4	
193	Debugging	28	15	69	27	173	2	11	4	
194	Debugging	26	13	70	29	178	1	11	4	
195	Debugging	23	14	71	29	182	0	11	4	
196	Debugging	22	13	72	30	187	1	11	5	
197	Debugging	23	12	72	30	188	1	11	5	
198	Debugging	21	11	72	32	188	0	11	5	
199	Debugging	21	10	72	33	187	0	11	5	
200	Debugging	20	8	73	33	187	0	12	5	
201	Debugging	18	8	74	33	187	-1	11	5	
202	Debugging	17	6	73	33	187	-1	11	5	
203	Debugging	15	5	72	33	187	-1	11	5	
204	Debugging	15	4	73	32	185	-2	11	5	
205	Debugging	14	3	73	32	185	-3	11	5	
206	Debugging	13	2	72	32	185	-3	11	5	
