158	Debugging	3237	2419	4	0	-242	-121	1	1	
159	Debugging	3232	2412	3	0	-238	-128	0	1	
160	Debugging	3224	2404	3	1	-238	-128	1	2	
161	Debugging	3127	2324	4	2	-237	-126	1	1	
162	Debugging	2948	2176	4	1	-236	-124	0	0	
163	Debugging	2675	1991	5	1	-237	-112	1	0	
164	Debugging	2369	1778	7	2	-235	-100	1	0	
165	Debugging	2039	1549	9	5	-224	-95	2	1	
166	Debugging	1696	1310	10	5	-211	-90	2	2	
167	Debugging	1341	1056	11	4	-196	-83	1	1	
168	Debugging	981	800	11	5	-178	-84	1	1	
169	Debugging	707	610	11	6	-160	-84	1	1	
170	Debugging	511	487	11	9	-148	-77	2	2	
171	Debugging	401	397	11	12	-136	-70	2	2	
172	Debugging	318	331	13	11	-123	-63	2	1	
173	Debugging	258	279	14	11	-115	-45	2	2	
174	Debugging	212	236	15	13	-110	-29	2	2	
175	Debugging	176	204	15	15	-100	-17	3	2	
176	Debugging	144	175	14	17	-89	-4	2	2	
177	Debugging	119	151	16	16	-78	8	2	2	
178	Debugging	101	128	17	18	-61	13	3	2	
179	Debugging	86	107	20	19	-45	19	3	3	
180	Debugging	72	89	22	20	-34	28	4	3	
181	Debugging	57	69	26	23	-22	41	4	3	
182	Debugging	40	46	30	23	-5	59	5	4	
183	Debugging	20	29	33	25	10	81	5	4	
184	Debugging	3	-5	36	26	23	120	6	4	
185	Debugging	-23	-40	38	28	46	157	6	4	
186	Debugging	-59	-74	40	29	79	195	6	4	
187	Debugging	-90	-106	41	30	107	229	6	4	
188	Debugging	-118	-135	44	30	136	256	7	4	
189	Debugging	-137	-156	47	31	157	275	7	4	
190	Debugging	-150	-164	49	30	168	286	7	4	
191	Debugging	-150	-163	51	29	172	291	6	4	
192	Debugging	-145	-135	51	30	173	274	7	4	
193	Debugging	-122	-93	50	32	157	248	8	5	
194	Debugging	-81	-41	53	34	130	217	9	5	
195	Debugging	-37	7	55	35	101	188	9	5	
196	Debugging	5	53	56	36	74	161	9	6	
197	Debugging	43	94	56	37	50	138	9	6	
198	Debugging	77	128	58	39	30	116	9	6	
199	Debugging	103	150	59	38	12	100	9	6	
200	Debugging	121	159	60	38	-2	90	10	6	
201	Debugging	127	152	61	38	-9	88	10	6	
202	Debugging	122	130	62	39	-15	90	10	6	
203	Debugging	103	109	62	40	-16	91	9	6	
204	Debugging	83	89	61	40	-16	92	9	6	
205	Debugging	65	71	60	40	-16	93	9	6	
206	Debugging	49	53	59	41	-17	95	9	6	
207	Debugging	33	38	60	42	-17	96	9	6	
