151	Debugging	713	949	6	3	-17	-79	1	0	
152	Debugging	715	945	6	3	-17	-79	1	0	
153	Debugging	713	953	6	3	-17	-79	1	1	
154	Debugging	711	957	6	4	-16	-80	1	1	
155	Debugging	711	961	6	3	-15	-81	1	1	
156	Debugging	713	958	7	3	-15	-82	1	0	
157	Debugging	713	955	7	3	-15	-82	1	1	
158	Debugging	713	956	7	3	-15	-82	1	0	
159	Debugging	714	959	6	3	-17	-80	1	1	
160	Debugging	714	963	7	3	-18	-79	1	1	
161	Debugging	768	952	9	4	43	-79	2	1	
162	Debugging	770	957	28	7	42	-67	23	4	
163	Debugging	769	962	14	3	42	-67	4	2	
164	Debugging	766	968	2	2	41	-66	1	1	
165	Debugging	764	980	4	3	40	-65	1	1	
166	Debugging	763	977	6	2	37	-61	1	1	
167	Debugging	763	972	7	2	35	-60	1	0	
168	Debugging	718	980	11	3	91	-59	6	1	
169	Debugging	663	990	51	7	26	-43	20	5	
170	Debugging	661	984	11	5	23	-54	4	3	
171	Debugging	663	980	4	3	20	-53	1	1	
172	Debugging	665	975	6	3	20	-54	1	0	
173	Debugging	668	970	6	4	20	-54	1	1	
174	Debugging	671	971	6	4	21	-59	1	1	
175	Debugging	672	975	7	4	22	-60	1	0	
176	Debugging	715	973	7	3	-36	-60	1	0	
177	Debugging	717	973	6	3	-37	-73	1	1	
178	Debugging	719	967	7	4	-36	-73	1	0	
179	Debugging	718	974	6	3	-37	-69	1	1	
180	Debugging	718	976	6	3	-39	-68	1	1	
181	Debugging	715	979	6	3	-39	-68	1	1	
182	Debugging	713	983	6	2	-39	-68	1	1	
183	Debugging	711	978	7	2	-38	-68	1	1	
184	Debugging	710	976	7	3	-37	-69	1	1	
185	Debugging	708	971	6	3	-37	-71	1	1	
186	Debugging	708	982	6	3	-37	-71	1	1	
187	Debugging	707	981	7	3	-37	-73	1	1	
188	Debugging	705	972	6	3	-37	-73	1	0	
189	Debugging	704	972	7	3	-38	-72	1	0	
190	Debugging	703	972	6	3	-39	-70	1	0	
191	Debugging	705	975	6	3	-39	-70	1	0	
192	Debugging	705	975	6	3	-39	-70	1	1	
193	Debugging	708	972	7	3	-39	-70	1	1	
194	Debugging	707	972	6	3	-38	-71	1	1	
195	Debugging	709	966	6	3	-37	-72	1	1	
196	Debugging	710	970	7	3	-37	-72	1	1	
197	Debugging	712	962	6	3	-37	-72	1	0	
198	Debugging	713	962	6	2	-37	-73	1	1	
199	Debugging	714	966	7	2	-38	-72	1	1	
200	Debugging	716	957	6	4	-39	-70	1	1	
201	Debugging	713	961	6	4	-40	-70	1	0	
202	Debugging	715	953	6	4	-40	-70	1	1	
203	Debugging	714	958	7	4	-40	-70	5	1	
204	Debugging	712	966	39	28	-39	-72	50	37	
205	Debugging	708	973	162	251	-36	-73	199	305	
