149	Debugging	-39	-215	431	475	-86	-148	309	317	
150	Debugging	-39	-215	276	413	-86	-147	191	270	
151	Debugging	-39	-218	123	269	-86	-147	170	233	
152	Debugging	-38	-218	80	196	-86	-147	176	247	
153	Debugging	-38	-218	45	119	-86	-147	185	270	
154	Debugging	-39	-220	32	83	-86	-146	188	277	
155	Debugging	-39	-220	22	51	-86	-146	190	286	
156	Debugging	-39	-220	21	41	-86	-145	190	286	
157	Debugging	-39	-220	21	34	-86	-145	193	288	
158	Debugging	-39	-219	21	32	-86	-146	193	291	
159	Debugging	-39	-219	30	32	-72	-133	187	290	
160	Debugging	-39	-219	40	33	-72	-134	219	293	
161	Debugging	-39	-219	22	32	-72	-134	199	295	
162	Debugging	-39	-233	26	39	-11	-90	146	222	
163	Debugging	-39	-233	26	41	49	2	145	219	
164	Debugging	-39	-233	22	35	109	94	198	303	
165	Debugging	-39	-233	22	34	170	186	194	297	
166	Debugging	48	-231	29	34	246	292	212	299	
167	Debugging	48	-231	38	34	292	385	210	299	
168	Debugging	48	-231	23	33	353	477	189	296	
169	Debugging	48	-230	22	33	413	569	194	295	
170	Debugging	48	-215	22	33	412	617	194	295	
171	Debugging	48	-215	22	33	411	617	194	296	
172	Debugging	48	-215	22	33	410	617	194	295	
173	Debugging	47	-215	22	33	409	616	194	295	
174	Debugging	-40	-216	22	33	393	603	194	295	
175	Debugging	-40	-215	22	33	392	590	194	295	
176	Debugging	-40	-216	22	33	391	590	194	295	
177	Debugging	-40	-216	22	33	391	590	193	295	
178	Debugging	-40	-212	22	33	390	588	194	296	
179	Debugging	-40	-211	22	33	390	588	194	296	
180	Debugging	-41	-213	22	33	390	589	194	295	
181	Debugging	-40	-214	22	33	389	590	194	295	
182	Debugging	-40	-214	22	33	389	590	194	295	
183	Debugging	-41	-215	22	33	390	590	194	296	
184	Debugging	-41	-214	22	33	389	591	194	295	
185	Debugging	-41	-214	22	33	390	590	194	295	
186	Debugging	-41	-218	22	33	390	592	194	296	
187	Debugging	-41	-219	22	33	390	593	194	296	
188	Debugging	-40	-218	22	33	390	593	194	295	
189	Debugging	-40	-217	22	33	389	593	194	296	
190	Debugging	-40	-218	22	33	389	594	193	296	
191	Debugging	-40	-218	22	33	389	593	194	295	
192	Debugging	-40	-218	22	33	389	593	194	296	
193	Debugging	-41	-219	22	33	389	593	193	296	
194	Debugging	-41	-219	22	33	389	594	193	296	
195	Debugging	-41	-219	21	33	389	593	193	295	
196	Debugging	-41	-219	22	33	389	593	193	295	
197	Debugging	-41	-218	22	33	389	592	193	295	
198	Debugging	-41	-218	22	33	389	591	193	295	
199	Debugging	-41	-219	22	33	389	591	194	295	
200	Debugging	-41	-219	22	33	389	591	194	296	
201	Debugging	-40	-219	22	33	389	591	193	295	
202	Debugging	-40	-221	22	33	388	594	193	296	
203	Debugging	-40	-221	22	33	388	594	194	296	
204	Debugging	-40	-225	22	33	388	595	194	296	
205	Debugging	-39	-225	22	33	387	596	194	296	
206	Debugging	-39	-225	22	33	387	596	194	296	
207	Debugging	-39	-224	22	33	387	595	193	294	
208	Debugging	-38	-225	22	33	387	596	193	295	
209	Debugging	-38	-226	22	33	387	596	194	296	
210	Debugging	-38	-223	22	33	387	593	193	295	
211	Debugging	-38	-224	22	33	387	593	194	295	
212	Debugging	-39	-220	22	33	388	591	193	296	
213	Debugging	-38	-219	22	33	387	590	193	294	
214	Debugging	-38	-219	21	32	384	582	189	285	
215	Debugging	-37	-222	19	29	373	568	173	262	
216	Debugging	-38	-221	16	26	357	545	152	237	
217	Debugging	-36	-221	14	24	337	516	134	215	
218	Debugging	-36	-220	13	22	313	483	118	197	
219	Debugging	-36	-220	11	20	286	444	106	181	
220	Debugging	-36	-220	10	18	255	403	94	165	
221	Debugging	-37	-219	9	17	224	358	84	153	
222	Debugging	-34	-219	8	16	193	319	78	145	
223	Debugging	-34	-216	8	15	169	285	72	136	
224	Debugging	-34	-216	7	14	149	256	68	130	
225	Debugging	-29	-216	7	13	134	232	64	123	
226	Debugging	-29	-215	7	13	121	211	61	117	
227	Debugging	-29	-217	6	13	111	197	58	115	
228	Debugging	-28	-217	6	12	103	184	54	113	
229	Debugging	-28	-215	6	12	97	174	52	109	
230	Debugging	-23	-215	5	12	92	165	50	108	
231	Debugging	-23	-217	5	11	86	157	47	105	
232	Debugging	-23	-217	5	11	82	149	45	101	
233	Debugging	-22	-217	4	10	77	143	43	97	
234	Debugging	-22	-214	4	10	72	137	41	95	
235	Debugging	-22	-213	4	10	67	130	39	92	
236	Debugging	-22	-213	4	10	62	125	38	91	
237	Debugging	-22	-217	4	10	58	118	36	90	
238	Debugging	-22	-217	3	10	54	113	34	88	
239	Debugging	-22	-207	3	9	50	107	31	84	
240	Debugging	-22	-207	5	8	47	102	25	79	
241	Debugging	-21	-206	9	7	43	97	25	66	
242	Debugging	-21	-204	9	10	40	92	26	54	
243	Debugging	-21	-203	9	11	38	88	27	52	
244	Debugging	-21	-202	10	10	36	84	28	52	
245	Debugging	-21	-196	11	13	33	80	28	54	
246	Debugging	-19	-195	10	14	31	75	27	53	
247	Debugging	-19	-203	10	14	28	71	26	51	
248	Debugging	-20	-204	9	12	26	67	23	51	
249	Debugging	-19	-204	6	11	24	63	20	48	
250	Debugging	-19	-203	4	7	22	59	16	43	
251	Debugging	-18	-204	2	6	19	56	15	41	
252	Debugging	-18	-205	2	6	17	51	14	44	
253	Debugging	-18	-203	2	6	16	48	16	47	
254	Debugging	-20	-203	2	6	16	44	18	49	
255	Debugging	-20	-203	2	6	15	40	18	50	
256	Debugging	-20	-204	2	6	14	38	19	51	
257	Debugging	-20	-204	2	6	12	35	19	52	
258	Debugging	-20	-206	2	6	11	33	18	52	
259	Debugging	-20	-206	3	6	10	30	18	53	
260	Debugging	-20	-206	2	6	9	28	17	52	
261	Debugging	-20	-206	2	5	8	27	17	50	
262	Debugging	-20	-209	2	5	8	24	17	51	
263	Debugging	-20	-209	2	6	7	22	17	52	
264	Debugging	-20	-209	3	6	6	20	17	52	
265	Debugging	-25	-209	2	6	11	19	17	52	
266	Debugging	-25	-208	2	5	11	18	17	52	
267	Debugging	-25	-208	2	6	10	17	17	52	
268	Debugging	-25	-208	3	6	10	17	18	52	
