157	Debugging	-212	-152	170	171	3517	3636	1498	1506	
158	Debugging	-212	-151	169	172	3517	3636	1494	1514	
159	Debugging	-209	-148	169	170	3513	3631	1490	1505	
160	Debugging	-180	-62	166	154	3479	3538	1475	1400	
161	Debugging	-123	33	143	130	3415	3427	1285	1163	
162	Debugging	-100	50	148	141	3387	3405	1280	1203	
163	Debugging	-109	44	165	168	3390	3408	1437	1461	
164	Debugging	-115	37	167	169	3389	3412	1472	1494	
165	Debugging	-100	29	162	170	3364	3413	1439	1495	
166	Debugging	-48	43	149	167	3298	3391	1343	1483	
167	Debugging	3	90	138	151	3221	3327	1228	1355	
168	Debugging	32	55	134	139	3152	3330	1190	1240	
169	Debugging	38	12	125	136	3090	3341	1117	1202	
170	Debugging	72	53	118	133	2991	3244	1051	1183	
171	Debugging	142	117	115	129	2841	3116	1024	1142	
172	Debugging	225	198	112	124	2667	2946	992	1100	
173	Debugging	306	298	106	117	2482	2734	950	1042	
174	Debugging	365	440	102	111	2311	2473	908	989	
175	Debugging	519	574	97	104	2035	2210	864	926	
176	Debugging	689	809	92	97	1748	1842	817	868	
177	Debugging	896	1023	86	89	1432	1482	766	797	
178	Debugging	1098	1214	83	85	1116	1145	738	756	
179	Debugging	1280	1386	78	79	821	813	699	705	
180	Debugging	1425	1528	74	74	554	523	659	660	
181	Debugging	1539	1621	69	69	323	275	618	616	
182	Debugging	1619	1622	66	65	119	101	587	581	
183	Debugging	1570	1556	63	62	33	-24	557	553	
184	Debugging	1475	1339	59	59	-19	-23	529	529	
185	Debugging	1276	1093	56	57	-17	-20	501	504	
186	Debugging	1049	865	54	54	-17	-19	480	486	
187	Debugging	835	659	52	52	-16	-19	461	469	
188	Debugging	641	464	49	50	-14	-19	440	446	
189	Debugging	461	300	47	48	-15	-17	420	427	
190	Debugging	299	165	45	46	-15	-16	403	412	
191	Debugging	166	68	43	44	-13	-16	386	394	
192	Debugging	63	22	41	42	-12	-16	369	376	
193	Debugging	22	21	39	40	-12	-16	351	357	
194	Debugging	20	19	38	38	-12	-15	337	342	
195	Debugging	19	18	36	36	-11	-15	321	324	
196	Debugging	19	17	34	35	-12	-15	308	311	
197	Debugging	18	16	33	33	-12	-15	298	300	
198	Debugging	17	14	32	32	-11	-15	289	289	
199	Debugging	16	14	31	31	-12	-15	279	280	
200	Debugging	15	12	29	30	-12	-15	265	269	
201	Debugging	14	12	28	29	-12	-16	255	261	
202	Debugging	12	11	27	28	-12	-16	245	252	
203	Debugging	10	11	26	27	-12	-15	235	245	
204	Debugging	7	10	25	27	-12	-15	228	240	
205	Debugging	7	9	24	26	-12	-14	220	234	
206	Debugging	7	9	24	25	-13	-14	214	228	
