41	61	19	11	1	1	0	1	1	
42	58	24	16	0	1	1	1	1	
43	52	36	5	1	0	1	0	1	
44	44	55	8	1	1	1	1	0	
45	35	84	8	1	1	1	1	1	
46	25	99	8	1	1	1	0	1	
47	18	102	5	1	0	1	0	2	
48	11	98	10	1	0	0	0	1	
49	12	93	9	1	0	0	1	1	
50	16	88	8	1	0	0	0	1	
51	17	90	7	1	0	0	1	1	
52	18	103	9	1	0	1	1	1	
53	20	113	13	1	0	0	0	1	
54	21	121	11	1	0	0	0	1	
55	22	126	12	1	0	0	0	1	
56	21	121	7	1	0	0	0	1	
57	21	111	6	1	0	1	0	1	
58	20	105	8	1	0	1	0	1	
59	19	103	7	1	0	1	0	1	
60	19	100	9	1	1	1	0	1	
61	18	96	7	1	0	1	0	1	
62	18	93	7	1	0	1	0	1	
63	17	87	6	0	1	0	0	1	
64	17	87	6	0	1	0	0	1	
65	17	87	6	0	1	0	0	1	
66	17	87	6	0	1	0	0	1	
67	14	79	8	1	0	0	0	1	
68	14	78	19	1	1	1	0	0	
69	15	74	15	1	1	1	0	0	
70	14	73	8	1	1	0	1	0	
71	14	72	6	1	0	0	0	0	
72	14	69	6	1	0	0	1	0	
73	16	67	15	1	0	0	0	1	
74	16	66	10	1	1	0	1	1	
75	17	65	5	1	1	0	0	1	
76	19	65	13	1	1	0	0	1	
77	20	63	7	1	0	0	0	1	
78	21	60	8	1	1	0	0	1	
79	23	58	12	1	0	1	0	1	
80	24	57	13	1	0	0	0	1	
81	24	55	9	1	0	0	0	1	
82	24	54	5	1	1	0	0	1	
83	23	51	11	1	0	0	0	0	
84	23	50	14	1	1	0	0	2	
85	21	49	9	1	0	1	1	1	
86	20	47	6	1	0	1	1	0	
87	18	45	6	1	1	1	1	0	
88	17	44	6	1	0	1	1	0	
89	17	43	9	1	0	0	1	1	
90	16	42	9	1	0	1	1	1	
91	16	40	8	1	0	0	1	1	
92	15	39	9	1	0	0	1	0	
93	15	37	10	1	0	1	1	1	
94	16	35	8	1	1	0	1	2	
95	16	35	8	1	0	0	1	1	
96	16	34	7	1	0	0	1	1	
97	16	32	9	1	0	1	0	2	
98	16	31	14	1	1	1	0	1	
99	15	31	12	1	1	1	0	1	
100	15	30	9	1	0	0	0	0	
101	16	28	8	1	0	1	0	0	
102	15	27	8	1	0	0	0	1	
103	14	27	7	1	1	1	0	1	
104	14	26	15	1	1	0	0	1	
105	14	25	6	1	0	0	0	1	
106	14	24	12	1	0	0	0	1	
107	14	25	16	1	0	1	0	1	
108	14	23	5	1	0	1	0	1	
109	13	22	10	1	1	0	0	1	
110	12	22	12	1	1	1	1	1	
111	13	21	3	0	0	0	0	1	
112	13	21	11	1	0	0	0	0	
113	12	20	6	1	0	0	0	1	
114	12	20	2	1	0	1	0	1	
115	12	19	5	1	0	0	0	1	
116	12	18	5	1	0	0	0	0	
117	13	18	5	1	0	1	0	1	
118	12	17	9	1	0	0	0	1	
119	11	17	10	1	0	0	1	0	
120	12	17	7	1	0	1	1	1	
121	12	17	6	0	0	1	1	1	
122	11	16	11	1	1	1	1	1	
123	10	15	13	1	1	1	1	1	
124	10	14	17	0	0	0	1	1	
