41	18	1	20	1	1	1	38	48	
42	19	1	10	0	1	1	36	48	
43	22	2	18	0	1	1	36	47	
44	34	2	16	0	1	1	36	46	
45	58	3	8	1	1	1	35	40	
46	73	7	8	1	1	1	32	33	
47	77	9	12	0	1	2	30	27	
48	74	10	14	0	1	1	26	24	
49	72	12	14	1	1	1	23	23	
50	69	12	14	1	1	1	21	22	
51	65	13	6	1	1	1	19	21	
52	60	13	7	0	1	1	16	18	
53	58	14	7	0	1	1	13	17	
54	59	14	7	0	1	1	12	14	
55	60	14	13	1	1	1	10	11	
56	61	13	11	1	1	1	9	5	
57	57	13	5	0	1	1	7	2	
58	50	13	6	1	1	1	7	1	
59	50	13	9	1	1	1	7	1	
60	51	13	7	1	1	1	6	1	
61	52	12	8	0	1	1	6	1	
62	52	12	8	0	1	1	5	1	
63	50	11	9	1	1	1	4	1	
64	50	10	10	0	1	1	4	1	
65	50	10	14	1	1	1	4	2	
66	51	10	8	0	1	1	4	1	
67	51	10	8	0	1	1	4	1	
68	49	9	11	1	1	1	4	1	
69	48	9	16	0	1	1	3	1	
70	47	9	10	0	1	1	3	2	
71	44	9	8	0	1	1	3	2	
72	44	9	9	0	1	1	3	2	
73	44	9	11	0	1	1	2	2	
74	41	8	7	0	1	1	2	1	
75	41	9	7	0	1	1	2	1	
76	41	10	14	0	1	1	2	1	
77	40	9	12	0	1	1	2	2	
78	39	9	5	1	1	1	2	1	
79	37	9	11	0	1	1	1	2	
80	37	10	17	0	1	1	2	1	
81	37	9	12	1	1	1	2	1	
82	36	9	9	0	1	1	2	1	
83	36	8	10	1	1	1	2	1	
84	35	7	12	1	1	1	2	1	
85	34	7	16	1	1	1	1	1	
86	32	7	11	0	1	1	2	1	
87	33	8	4	0	1	1	1	1	
88	33	8	4	1	1	1	1	1	
89	32	8	11	1	1	1	2	1	
90	31	6	9	1	1	1	2	1	
91	30	6	10	0	1	1	1	1	
92	30	7	14	1	1	1	2	1	
93	29	7	6	0	1	1	2	2	
94	29	7	11	0	1	1	1	1	
95	29	7	8	0	1	1	1	1	
96	28	7	10	1	1	1	1	1	
97	27	7	12	1	1	1	1	1	
98	27	8	11	1	1	1	1	1	
99	27	7	7	1	1	1	1	1	
100	26	8	13	0	1	1	1	1	
101	26	7	10	0	1	1	1	1	
102	27	7	6	0	1	1	1	1	
103	26	7	6	1	1	1	2	1	
104	25	7	9	0	1	1	1	1	
105	25	8	12	1	1	1	1	1	
106	25	8	10	1	1	1	1	1	
107	24	8	13	1	0	1	1	1	
108	24	8	8	0	0	1	1	1	
109	23	8	8	0	1	1	1	1	
110	23	7	6	0	1	1	1	1	
111	22	8	8	1	1	1	1	1	
112	22	8	7	1	0	1	1	1	
113	22	8	9	1	1	1	1	2	
114	21	8	6	0	1	1	1	1	
115	20	8	10	0	1	1	1	1	
116	20	8	11	1	1	1	1	2	
117	19	8	13	0	1	1	1	1	
118	20	8	7	0	1	1	1	1	
119	20	8	13	1	1	1	1	1	
120	20	8	7	1	0	0	1	1	
121	20	9	7	1	0	0	1	1	
122	20	8	14	1	0	1	1	1	
123	18	8	12	1	0	1	1	1	
124	18	8	11	1	0	1	1	1	
125	19	9	17	0	0	0	1	1	
126	19	8	15	1	1	1	1	1	
127	18	8	11	0	1	1	1	1	
128	17	8	7	1	0	0	1	1	
129	16	8	9	1	1	1	1	1	
130	16	8	2	1	1	0	1	1	
131	17	8	6	1	0	1	1	1	
132	17	8	12	1	1	1	1	1	
133	16	7	11	0	0	1	1	1	
134	15	7	7	1	0	1	1	1	
135	15	8	6	0	0	1	1	1	
136	14	8	5	0	0	0	1	1	
137	15	8	9	1	0	1	1	1	
138	14	8	12	1	0	1	1	1	
139	14	8	17	1	0	0	1	1	
140	14	7	10	1	0	1	1	1	
141	13	7	6	1	0	0	1	1	
142	14	8	5	0	1	1	1	1	
143	13	8	7	0	0	1	1	1	
144	13	7	7	0	0	1	1	2	
145	12	7	9	1	0	1	1	1	
146	13	7	7	1	1	1	1	1	
147	12	7	7	0	1	1	1	1	
148	12	7	9	1	0	0	1	1	
149	12	7	7	1	1	1	1	1	
150	11	7	7	1	1	1	1	1	
151	12	6	9	1	0	1	1	1	
152	13	7	6	1	0	1	1	1	
153	11	6	13	1	1	1	1	1	
154	11	6	11	1	0	1	1	2	
155	11	6	5	1	0	0	1	1	
156	11	6	5	1	0	0	1	1	
157	11	7	6	2	1	1	1	1	
158	11	6	6	2	0	0	1	1	
159	11	6	8	1	0	1	1	2	
160	10	6	15	1	1	1	1	2	
161	11	7	8	1	1	1	1	1	
162	10	6	6	0	1	1	1	1	
163	9	6	16	0	0	0	1	1	
164	9	6	13	1	0	0	0	1	
165	9	6	8	0	0	0	1	1	
166	8	5	7	1	1	0	0	1	
167	9	6	20	1	1	1	1	1	
168	9	6	12	1	1	1	1	1	
169	9	6	9	1	0	1	1	1	
170	8	6	8	1	1	1	1	0	
171	8	6	8	1	0	0	1	0	
172	8	5	11	1	0	0	1	1	
173	8	6	9	1	1	0	0	1	
174	8	6	4	1	0	1	0	2	
175	8	5	6	1	0	0	0	1	
176	7	6	7	1	0	1	1	1	
177	8	6	5	1	0	0	1	0	
178	8	6	2	1	0	0	1	1	
179	8	5	6	1	1	0	1	1	
180	8	5	5	1	1	0	0	1	
181	7	4	7	1	1	0	1	1	
182	7	4	12	1	0	0	0	1	
183	7	4	10	1	1	0	1	2	
184	7	4	9	0	1	0	1	1	
185	7	4	9	1	1	1	1	1	
186	7	5	16	1	0	0	0	1	
187	6	5	18	1	0	0	0	0	
188	6	4	12	1	1	0	0	1	
189	7	4	6	1	0	0	0	1	
190	6	5	14	1	1	0	0	1	
191	7	4	7	1	0	0	0	1	
192	6	4	11	0	0	0	0	1	
193	6	5	9	1	1	1	1	1	
194	6	5	10	1	0	0	0	1	
195	6	5	17	1	0	0	0	1	
196	6	4	14	1	0	0	0	1	
197	6	4	13	1	0	0	0	0	
198	6	4	6	1	0	0	0	0	
199	6	4	10	0	0	0	1	0	
200	6	5	12	1	0	0	1	1	
201	6	4	13	1	0	0	1	0	
202	5	4	13	1	1	0	1	1	
203	5	4	6	1	1	1	1	0	
204	5	4	10	1	1	1	1	1	
205	6	4	12	1	1	0	1	2	
206	6	3	8	1	1	1	1	1	
207	5	3	9	1	1	0	1	1	
208	5	4	9	1	0	0	1	1	
209	6	4	8	1	0	0	1	1	
210	5	3	9	1	0	0	1	0	
211	5	3	7	1	0	0	1	1	
212	5	3	9	1	0	0	1	1	
213	5	3	7	1	0	1	1	1	
214	4	3	13	1	0	1	1	1	
215	5	3	17	1	0	0	1	0	
216	5	3	6	1	0	0	1	1	
217	5	3	9	0	0	0	1	1	
218	5	3	17	1	0	0	1	0	
219	4	4	9	1	0	0	1	1	
220	4	3	5	1	0	0	1	0	
