113	Debugging	-47	-222	22	33	237	150	198	294	
114	Debugging	-48	-223	22	33	236	151	198	295	
115	Debugging	-48	-225	22	34	235	151	199	298	
116	Debugging	-47	-224	22	34	234	150	200	299	
117	Debugging	-45	-223	22	34	232	149	199	299	
118	Debugging	-43	-221	22	33	231	149	199	298	
119	Debugging	-40	-221	22	34	229	148	199	300	
120	Debugging	-37	-219	22	34	227	148	200	300	
121	Debugging	-35	-218	22	34	224	147	199	300	
122	Debugging	-35	-215	22	34	225	146	200	300	
123	Debugging	-34	-213	24	34	224	144	196	299	
124	Debugging	-33	-212	36	34	223	144	205	301	
125	Debugging	-35	-212	24	34	221	144	203	300	
126	Debugging	-35	-214	23	36	219	146	150	225	
127	Debugging	-37	-216	25	38	214	147	173	261	
128	Debugging	-38	-217	22	34	209	148	200	301	
129	Debugging	-39	-222	22	34	205	153	199	300	
130	Debugging	10	-228	30	34	238	159	211	301	
131	Debugging	9	-229	29	34	232	160	220	301	
132	Debugging	8	-230	22	34	226	161	198	300	
133	Debugging	8	-230	22	34	222	160	198	300	
134	Debugging	6	-230	22	34	217	160	198	299	
135	Debugging	4	-231	22	34	215	159	198	300	
136	Debugging	1	-234	22	34	214	161	199	301	
137	Debugging	0	-232	22	34	213	158	199	299	
138	Debugging	-52	-230	22	34	173	152	198	299	
139	Debugging	-54	-231	22	34	173	151	198	300	
140	Debugging	-55	-233	22	34	172	152	199	301	
141	Debugging	-57	-235	22	34	172	152	199	301	
142	Debugging	-58	-237	22	34	172	153	198	300	
143	Debugging	-57	-237	22	34	171	152	198	299	
144	Debugging	-55	-235	22	34	169	149	198	300	
145	Debugging	-53	-232	22	33	168	148	198	300	
146	Debugging	-48	-230	22	34	166	147	198	299	
147	Debugging	-45	-229	22	34	164	146	198	300	
148	Debugging	-41	-226	22	34	162	144	198	300	
149	Debugging	-38	-222	22	34	160	142	199	301	
150	Debugging	-34	-217	22	34	158	140	199	301	
151	Debugging	-32	-215	22	34	157	139	199	300	
152	Debugging	-32	-213	22	34	157	138	198	301	
153	Debugging	-33	-214	22	34	158	139	198	299	
154	Debugging	-34	-215	22	33	159	141	198	299	
155	Debugging	-36	-215	22	34	160	141	198	299	
156	Debugging	-38	-216	22	34	162	142	198	301	
157	Debugging	-40	-218	22	34	164	144	199	301	
158	Debugging	-41	-222	22	34	166	147	199	300	
159	Debugging	-43	-223	22	34	168	149	198	300	
160	Debugging	-44	-223	22	34	170	150	198	300	
161	Debugging	-44	-224	22	34	170	151	198	299	
162	Debugging	-45	-224	22	34	170	152	198	299	
163	Debugging	-45	-226	22	34	171	154	199	299	
164	Debugging	-45	-225	22	34	171	154	199	300	
165	Debugging	-44	-225	22	34	172	154	198	301	
166	Debugging	-46	-224	22	34	173	153	199	300	
167	Debugging	-46	-225	22	34	174	153	199	300	
168	Debugging	-46	-225	22	34	174	153	200	300	
169	Debugging	-46	-224	22	34	174	152	199	300	
170	Debugging	-46	-223	22	34	174	152	199	301	
171	Debugging	-46	-222	22	34	174	151	199	300	
172	Debugging	-46	-223	22	34	174	152	199	301	
173	Debugging	-46	-222	22	34	173	151	199	301	
174	Debugging	-45	-222	22	34	173	151	198	300	
175	Debugging	-44	-222	22	34	171	150	199	300	
176	Debugging	-45	-222	22	34	172	149	199	300	
177	Debugging	-45	-222	22	33	171	150	198	300	
178	Debugging	-45	-221	21	33	177	156	195	296	
179	Debugging	-42	-220	20	31	190	168	182	279	
180	Debugging	-43	-220	17	28	206	183	160	252	
181	Debugging	-44	-219	15	25	219	197	140	230	
182	Debugging	-44	-218	13	22	228	206	123	206	
183	Debugging	-44	-217	12	21	233	212	110	190	
184	Debugging	-44	-216	11	19	233	214	97	174	
