113	Debugging	-35	-204	22	33	-68	-126	196	297	
114	Debugging	-34	-204	22	33	-69	-127	195	298	
115	Debugging	-35	-204	22	33	-69	-126	195	297	
116	Debugging	-35	-204	22	33	-69	-127	196	297	
117	Debugging	-35	-203	22	33	-69	-128	195	296	
118	Debugging	-34	-203	22	33	-69	-128	195	296	
119	Debugging	-34	-204	22	33	-69	-128	195	296	
120	Debugging	-34	-204	23	34	-69	-128	193	287	
121	Debugging	-34	-204	32	67	-69	-128	177	254	
122	Debugging	-34	-203	196	241	-69	-128	180	257	
123	Debugging	-34	-203	377	467	-69	-128	319	363	
124	Debugging	-31	-203	422	541	40	-116	376	408	
125	Debugging	-31	-204	445	555	40	-115	423	407	
126	Debugging	-31	-203	512	555	101	-71	468	451	
127	Debugging	-30	-203	483	504	163	21	644	700	
128	Debugging	-30	-203	470	458	224	114	671	755	
129	Debugging	-30	-204	464	450	285	207	664	749	
130	Debugging	-30	-204	400	436	361	312	620	730	
131	Debugging	-30	-202	312	358	423	405	505	640	
132	Debugging	-33	-203	213	265	374	486	387	546	
133	Debugging	-33	-204	120	190	436	579	298	472	
134	Debugging	-33	-205	76	130	436	628	262	417	
135	Debugging	-33	-204	43	94	436	629	233	383	
136	Debugging	-33	-203	28	62	436	628	216	348	
137	Debugging	-34	-203	23	42	436	628	208	327	
138	Debugging	-34	-202	22	36	421	616	201	317	
139	Debugging	-34	-204	22	35	422	616	198	310	
140	Debugging	-34	-203	22	34	422	616	197	304	
141	Debugging	-34	-202	22	34	422	615	196	302	
142	Debugging	-34	-202	22	34	422	615	196	300	
143	Debugging	-34	-206	22	33	422	615	195	299	
144	Debugging	-34	-207	22	33	422	615	195	298	
145	Debugging	-34	-207	22	33	422	615	195	296	
146	Debugging	-34	-207	22	33	422	615	195	296	
147	Debugging	-34	-207	22	33	422	614	195	296	
148	Debugging	-34	-207	22	33	422	614	195	296	
149	Debugging	-34	-206	22	33	421	615	195	296	
150	Debugging	-35	-206	22	33	422	614	195	296	
151	Debugging	-35	-203	22	33	422	614	195	296	
152	Debugging	-34	-203	22	33	421	614	195	297	
153	Debugging	-34	-204	22	33	421	615	195	296	
154	Debugging	-34	-204	22	33	421	616	195	296	
155	Debugging	-34	-204	22	33	421	616	195	295	
156	Debugging	-34	-204	22	33	421	616	195	295	
157	Debugging	-34	-205	22	33	421	616	195	296	
158	Debugging	-33	-205	22	33	420	616	195	297	
159	Debugging	-33	-204	22	33	420	617	195	295	
160	Debugging	-34	-205	22	33	420	618	195	295	
161	Debugging	-34	-205	22	33	420	617	195	294	
162	Debugging	-34	-205	22	33	420	617	195	296	
163	Debugging	-34	-205	22	33	420	616	195	296	
164	Debugging	-33	-206	22	33	420	616	195	295	
165	Debugging	-32	-207	22	33	420	616	195	295	
166	Debugging	-32	-208	22	33	420	617	195	295	
167	Debugging	-32	-209	22	33	420	617	195	296	
168	Debugging	-31	-207	22	33	420	616	195	296	
169	Debugging	-31	-207	22	33	420	616	195	296	
170	Debugging	-30	-207	22	33	420	616	195	297	
171	Debugging	-31	-207	22	33	420	616	195	296	
172	Debugging	-31	-207	22	33	420	616	195	296	
173	Debugging	-31	-207	22	33	421	616	195	296	
174	Debugging	-33	-210	22	33	422	616	195	295	
175	Debugging	-34	-210	22	33	423	616	195	294	
176	Debugging	-34	-213	22	33	423	616	195	295	
177	Debugging	-35	-213	22	33	422	611	194	292	
178	Debugging	-36	-213	20	30	415	598	181	275	
179	Debugging	-36	-214	17	27	401	579	159	247	
180	Debugging	-37	-215	15	25	382	554	142	226	
181	Debugging	-38	-215	13	22	358	523	124	204	
182	Debugging	-38	-212	12	21	334	488	110	188	
183	Debugging	-38	-215	11	19	304	448	100	174	
184	Debugging	-38	-213	10	18	272	406	90	162	
185	Debugging	-37	-212	9	17	240	365	82	153	
186	Debugging	-36	-212	8	16	212	332	76	144	
187	Debugging	-37	-212	7	15	189	302	70	136	
188	Debugging	-36	-211	7	14	171	276	67	130	
189	Debugging	-35	-211	7	14	156	255	64	125	
190	Debugging	-34	-208	6	13	147	237	61	119	
191	Debugging	-34	-206	5	12	135	222	56	115	
192	Debugging	-34	-205	6	12	125	208	52	110	
193	Debugging	-34	-206	6	12	117	196	51	107	
194	Debugging	-34	-206	5	11	110	185	48	102	
195	Debugging	-34	-205	4	11	103	175	45	99	
196	Debugging	-34	-205	5	11	96	166	43	96	
197	Debugging	-34	-204	5	10	90	157	43	95	
198	Debugging	-34	-204	4	10	85	149	40	94	
199	Debugging	-34	-204	3	9	80	142	37	89	
200	Debugging	-34	-204	4	10	75	136	37	88	
201	Debugging	-34	-202	4	10	71	130	37	87	
202	Debugging	-34	-201	4	9	68	130	35	86	
203	Debugging	-34	-202	3	9	64	127	32	85	
204	Debugging	-34	-203	4	10	61	124	31	85	
205	Debugging	-35	-204	4	10	58	122	32	85	
206	Debugging	-35	-204	3	9	57	119	31	82	
207	Debugging	-35	-204	3	8	55	115	28	81	
208	Debugging	-35	-204	4	9	52	112	27	79	
209	Debugging	-36	-204	4	9	50	108	29	76	
210	Debugging	-36	-206	3	8	48	104	28	73	
211	Debugging	-36	-205	3	7	46	99	24	70	
212	Debugging	-36	-204	4	7	44	93	24	67	
213	Debugging	-36	-204	4	8	43	89	25	69	
214	Debugging	-37	-205	3	7	42	84	25	67	
215	Debugging	-37	-205	3	6	40	80	22	63	
216	Debugging	-37	-205	4	7	38	76	22	61	
217	Debugging	-37	-205	4	7	36	73	23	61	
218	Debugging	-37	-205	3	6	35	72	22	61	
219	Debugging	-37	-205	3	6	33	68	20	59	
220	Debugging	-37	-206	4	6	31	65	20	58	
221	Debugging	-36	-205	4	7	28	62	22	59	
222	Debugging	-36	-204	3	6	25	58	23	60	
223	Debugging	-36	-204	4	6	21	55	26	60	
224	Debugging	-36	-204	5	8	15	50	29	61	
225	Debugging	-36	-204	5	8	8	46	31	64	
226	Debugging	-37	-205	4	7	1	41	28	65	
227	Debugging	-36	-208	4	8	-4	41	30	63	
228	Debugging	-36	-209	5	8	-10	38	32	63	
229	Debugging	-36	-209	5	8	-16	34	33	64	
230	Debugging	-36	-209	4	8	-23	32	30	64	
231	Debugging	-36	-210	3	8	-28	29	25	60	
232	Debugging	-36	-210	3	8	-34	27	22	60	
