41	1	0	7	1	0	1	30	39	
42	2	1	7	1	1	1	30	41	
43	4	1	10	1	1	1	27	47	
44	16	0	4	1	0	0	22	46	
45	26	0	11	1	1	1	16	41	
46	30	0	12	2	1	1	13	36	
47	32	1	6	1	0	0	12	30	
48	34	2	10	1	0	1	11	25	
49	35	4	7	1	0	0	10	21	
50	36	6	4	1	0	0	10	18	
51	34	6	10	1	1	0	9	17	
52	34	6	7	1	0	0	9	14	
53	32	8	8	1	1	1	9	13	
54	31	7	13	1	1	1	8	13	
55	31	8	12	1	1	1	8	11	
56	30	8	8	1	0	0	8	11	
57	28	8	5	1	0	0	8	10	
58	26	8	7	1	0	0	8	10	
59	25	8	10	1	0	0	8	8	
60	23	7	3	1	1	0	8	5	
61	22	7	4	1	0	0	8	4	
62	21	7	12	1	0	0	8	5	
63	21	8	14	1	1	1	8	6	
64	21	8	9	1	1	1	8	6	
65	21	8	7	1	0	1	8	5	
66	23	8	7	1	1	1	7	5	
67	23	8	10	1	1	1	6	5	
68	23	7	13	1	1	0	6	5	
69	23	7	10	1	1	1	6	3	
70	22	7	6	1	1	0	6	3	
71	18	7	4	1	0	0	5	4	
72	17	7	6	1	0	0	5	5	
73	17	6	8	1	0	1	5	4	
74	18	6	8	1	1	0	5	3	
75	18	6	8	1	1	0	4	2	
76	18	6	8	1	0	1	4	2	
77	19	6	10	1	0	1	4	3	
78	19	6	6	1	1	0	3	2	
79	18	5	4	1	0	1	3	2	
80	18	5	10	1	0	1	4	2	
81	18	5	3	1	0	1	4	2	
82	18	5	6	1	0	0	3	1	
83	17	6	15	1	1	0	3	1	
84	18	6	12	1	0	0	3	1	
85	18	6	5	1	0	0	3	1	
86	18	6	8	1	0	0	3	0	
87	18	4	9	1	0	1	3	1	
88	18	5	9	1	0	0	3	1	
89	17	5	9	1	0	1	4	1	
90	16	6	6	1	0	0	3	1	
91	16	6	7	1	1	0	3	2	
92	16	5	12	1	1	0	3	2	
93	16	4	14	1	1	1	2	3	
94	16	4	11	1	1	1	3	1	
95	17	4	8	1	1	0	3	2	
96	17	4	12	1	0	0	3	1	
97	17	5	12	1	0	0	3	1	
98	18	4	10	1	0	0	2	1	
99	18	5	7	1	0	0	2	1	
100	16	4	10	1	1	1	2	1	
101	17	4	8	1	0	0	2	1	
102	17	4	5	1	0	1	2	1	
103	17	5	11	1	0	0	2	1	
104	17	6	13	1	0	0	2	1	
105	17	6	12	1	0	1	1	1	
106	17	6	18	1	1	0	1	1	
107	17	5	15	1	1	1	1	0	
108	17	5	7	1	0	1	1	0	
109	17	5	7	1	0	0	1	1	
110	17	5	8	1	0	0	2	1	
111	16	5	9	1	0	0	2	1	
112	16	5	12	1	0	1	2	1	
113	16	6	6	1	0	1	2	1	
114	16	5	9	1	0	1	1	2	
115	16	5	5	1	0	1	2	1	
116	16	6	7	1	0	0	2	1	
117	16	6	5	1	0	0	1	1	
118	16	6	7	1	0	0	1	2	
119	16	5	6	1	0	0	0	1	
120	16	6	7	1	1	0	1	1	
121	16	6	10	1	0	1	1	1	
122	15	5	8	1	0	0	1	1	
123	15	6	11	1	0	1	1	0	
124	15	6	9	1	1	1	0	1	
125	14	6	7	1	0	0	1	1	
126	14	6	10	1	0	0	0	0	
127	14	5	8	1	1	0	0	1	
128	14	6	6	1	0	0	1	0	
129	14	6	8	1	0	0	0	0	
130	15	6	8	0	1	0	0	0	
131	15	7	11	1	0	1	0	0	
132	14	6	3	1	1	0	0	1	
133	14	6	2	1	0	0	0	1	
134	13	7	7	1	1	1	0	1	
135	14	6	6	1	1	1	0	1	
136	14	6	5	1	1	1	0	0	
137	14	6	8	1	1	1	0	1	
138	13	6	13	1	0	1	0	0	
139	13	6	6	1	0	1	0	0	
140	13	7	6	1	0	0	0	1	
141	13	7	6	1	0	0	0	1	
142	13	6	4	1	0	0	1	1	
143	12	6	9	1	0	0	0	1	
144	12	6	6	0	1	1	0	1	
145	12	6	16	1	0	1	0	1	
146	12	6	13	1	0	0	1	0	
147	11	6	3	1	0	0	0	1	
148	11	5	4	1	1	1	0	1	
149	11	6	7	1	0	0	0	2	
150	10	6	8	0	0	0	0	1	
151	10	6	13	1	1	0	0	0	
152	11	6	9	1	0	0	0	1	
153	10	5	6	1	0	1	0	1	
154	10	5	5	1	0	1	0	1	
155	10	5	6	1	0	0	1	1	
156	10	5	9	0	1	0	0	1	
157	9	5	10	0	0	0	0	1	
158	10	5	8	0	0	0	0	0	
159	10	6	5	1	0	0	0	0	
160	10	6	9	0	0	1	0	0	
161	10	6	7	0	0	1	0	1	
162	9	6	9	1	0	0	0	1	
163	9	6	7	1	0	0	0	1	
164	9	6	6	0	0	0	0	1	
165	9	6	6	0	1	0	0	1	
166	9	5	9	0	1	0	0	1	
167	9	5	7	1	1	1	0	1	
168	10	5	4	1	1	1	0	0	
169	10	6	7	1	1	1	0	1	
170	9	5	10	0	1	1	0	0	
171	8	5	14	1	1	1	0	0	
172	8	5	11	1	1	0	1	1	
173	8	5	6	1	1	0	1	1	
174	8	5	8	1	1	0	1	1	
175	8	4	14	1	1	0	1	1	
176	9	5	13	0	1	0	1	2	
177	8	5	14	0	1	1	1	1	
178	8	5	3	1	1	0	1	1	
179	7	5	4	1	1	1	1	1	
180	7	5	13	1	1	1	1	1	
181	7	4	7	1	1	1	1	1	
182	7	4	6	1	1	1	1	1	
183	7	4	9	0	1	1	1	1	
184	6	4	7	0	1	1	1	1	
185	7	5	13	1	1	1	1	0	
186	7	5	11	1	1	1	1	1	
187	7	5	12	1	1	1	1	1	
188	7	4	10	1	1	1	1	1	
189	6	5	7	0	1	1	1	1	
190	6	4	8	0	1	1	1	1	
191	6	5	9	0	2	1	1	2	
192	6	5	14	0	2	1	1	1	
193	6	5	15	1	1	1	1	1	
194	6	4	8	1	1	1	1	2	
195	6	4	8	0	1	1	1	1	
196	6	4	9	1	1	1	1	0	
197	7	4	10	1	1	1	1	1	
198	5	4	17	0	1	1	1	1	
199	7	4	10	0	1	1	1	1	
200	7	4	16	0	1	1	1	1	
201	7	4	5	1	1	1	1	1	
202	7	4	12	1	1	1	0	1	
203	7	5	12	1	1	1	0	0	
204	6	4	11	1	1	1	0	1	
205	6	4	13	0	1	1	0	0	
206	5	3	11	1	1	1	0	0	
207	5	3	12	1	1	1	0	1	
208	5	4	9	1	1	1	0	0	
209	6	5	8	1	1	1	0	0	
210	6	5	9	0	1	1	0	2	
211	6	4	9	0	1	1	0	1	
212	5	4	4	1	1	1	0	1	
213	5	4	5	0	1	1	0	0	
214	5	3	10	0	1	1	0	1	
215	5	4	6	1	1	1	0	0	
216	6	4	8	0	1	1	0	0	
217	5	3	9	0	1	1	1	0	
218	5	3	11	0	1	1	1	0	
219	5	4	11	0	1	1	1	1	
220	5	3	6	0	1	1	0	1	
