158	Debugging	2602	2544	422	360	-79	-33	381	317	
159	Debugging	2603	2543	126	141	-79	-32	53	83	
160	Debugging	2602	2541	27	32	-75	-41	2	3	
161	Debugging	2548	2448	8	6	-67	-49	0	0	
162	Debugging	2436	2301	5	3	-60	-44	1	1	
163	Debugging	2277	2095	5	5	-56	-34	1	2	
164	Debugging	2086	1866	9	2	-52	-26	1	1	
165	Debugging	1860	1620	10	2	-53	-6	1	0	
166	Debugging	1611	1359	11	3	-53	14	1	0	
167	Debugging	1350	1090	11	6	-46	24	2	2	
168	Debugging	1076	813	11	8	-42	34	2	3	
169	Debugging	843	621	12	7	-39	43	1	1	
170	Debugging	662	479	12	6	-39	40	2	1	
171	Debugging	522	390	14	8	-36	34	2	1	
172	Debugging	412	319	16	10	-39	35	2	2	
173	Debugging	333	264	16	12	-39	33	3	2	
174	Debugging	274	221	17	13	-40	30	2	2	
175	Debugging	223	188	16	13	-48	37	2	2	
176	Debugging	184	161	17	15	-53	46	2	2	
177	Debugging	154	139	18	15	-59	47	2	2	
178	Debugging	131	122	19	16	-59	50	3	3	
179	Debugging	115	108	19	19	-60	52	3	3	
180	Debugging	101	97	22	19	-55	47	4	3	
181	Debugging	88	88	26	22	-51	44	4	3	
182	Debugging	78	80	30	23	-49	42	5	3	
183	Debugging	73	74	34	24	-48	44	6	4	
184	Debugging	66	68	36	26	-46	45	6	4	
185	Debugging	61	64	38	28	-45	54	6	4	
186	Debugging	55	58	40	29	-47	61	6	4	
187	Debugging	49	53	43	31	-47	66	7	4	
188	Debugging	41	47	48	31	-48	71	8	4	
189	Debugging	34	41	53	30	-49	74	8	4	
190	Debugging	29	38	56	29	-46	77	9	4	
191	Debugging	24	33	59	29	-44	76	9	4	
192	Debugging	20	29	62	29	-43	76	10	4	
193	Debugging	15	24	63	29	-41	76	10	4	
194	Debugging	10	18	64	29	-39	78	10	4	
195	Debugging	7	13	65	29	-38	81	10	4	
196	Debugging	5	8	65	30	-35	87	10	5	
197	Debugging	0	1	67	31	-31	95	11	5	
198	Debugging	-10	-9	68	31	-21	105	11	5	
199	Debugging	-21	-26	69	31	-11	121	11	5	
200	Debugging	-35	-41	69	32	2	135	11	4	
201	Debugging	-48	-54	69	31	15	149	11	4	
202	Debugging	-60	-65	70	31	27	161	11	4	
203	Debugging	-70	-73	71	32	37	170	10	4	
204	Debugging	-76	-78	71	31	44	176	10	4	
205	Debugging	-78	-78	69	31	48	177	9	4	
206	Debugging	-70	-71	67	31	44	175	9	5	
207	Debugging	-59	-50	66	33	37	162	10	5	
