41	0	1	8	4	1	1	1	1	
42	1	1	9	4	1	0	1	1	
43	0	1	9	6	1	0	1	0	
44	0	1	12	6	0	0	2	1	
45	0	1	10	6	0	0	2	1	
46	0	0	12	6	0	0	1	0	
47	0	0	9	6	0	1	0	0	
48	0	0	16	5	0	1	0	0	
49	0	0	20	5	0	0	0	0	
50	0	0	9	5	0	0	0	0	
51	0	1	15	5	0	0	1	1	
52	0	1	16	4	1	0	0	1	
53	1	1	10	4	0	1	0	2	
54	0	1	19	3	1	1	1	1	
55	0	2	21	3	1	1	2	1	
56	0	3	16	3	1	0	1	1	
57	1	3	9	3	1	0	0	1	
58	0	4	8	4	0	0	1	1	
59	0	6	15	3	0	1	2	1	
60	0	6	17	3	1	0	1	1	
61	1	6	14	2	0	1	1	1	
62	2	6	18	1	0	0	1	2	
63	3	6	19	2	0	1	1	1	
64	3	6	9	3	1	1	1	1	
65	4	6	6	3	1	0	1	1	
66	4	6	18	2	1	1	1	1	
67	4	6	13	1	1	1	0	0	
68	4	6	11	1	0	0	0	0	
69	4	6	11	1	0	1	0	1	
70	4	6	5	1	0	0	0	1	
71	4	6	7	1	0	0	0	1	
72	4	5	4	1	0	0	0	1	
73	3	5	8	1	0	0	0	1	
74	4	5	14	0	1	1	0	1	
75	4	5	15	1	0	0	0	1	
76	4	5	9	1	0	0	0	1	
77	4	4	4	1	0	0	0	0	
78	4	4	6	1	1	1	0	1	
79	5	5	9	1	0	0	0	1	
80	5	4	6	1	0	0	0	0	
81	5	4	6	1	1	0	1	1	
82	3	4	5	1	0	0	0	1	
83	3	5	6	1	0	0	0	2	
84	3	4	15	1	0	1	1	1	
85	3	4	14	1	0	1	0	0	
86	3	3	7	1	1	0	0	0	
87	4	4	11	1	1	1	0	1	
88	3	4	8	1	0	0	0	1	
89	4	4	4	1	0	0	0	1	
90	3	4	5	1	0	0	0	1	
91	4	4	11	1	0	0	0	1	
92	3	4	8	1	0	1	0	1	
93	3	4	6	1	0	0	0	1	
94	4	3	7	1	1	0	0	0	
95	4	3	4	1	1	0	0	0	
96	4	4	7	1	0	1	1	1	
97	3	4	14	1	1	0	0	0	
98	3	3	8	1	0	1	0	1	
99	3	3	4	1	1	1	0	1	
100	3	3	7	1	0	1	0	0	
101	3	2	6	1	0	0	0	1	
102	2	3	6	1	0	0	1	2	
103	2	3	9	1	0	1	1	2	
104	2	3	10	1	1	0	1	1	
105	3	3	7	1	0	0	0	1	
106	3	3	13	1	0	1	1	0	
107	3	4	12	1	1	1	0	1	
108	3	4	9	1	1	0	0	0	
109	3	4	8	1	0	0	0	1	
110	2	3	9	1	1	1	0	1	
111	3	3	10	0	1	1	0	1	
112	3	3	16	1	0	0	0	0	
113	3	4	15	0	0	0	0	1	
114	3	4	7	1	1	1	0	2	
115	3	4	6	1	1	1	1	1	
116	3	4	8	0	1	1	1	1	
117	2	4	10	0	0	1	1	0	
118	2	3	8	0	1	1	1	1	
119	2	3	7	0	1	0	1	1	
120	2	3	8	0	1	0	1	1	
121	2	3	18	0	1	1	0	0	
122	2	3	17	1	1	0	0	0	
123	2	3	11	0	1	0	1	1	
124	1	3	5	1	1	1	1	1	
125	2	3	6	1	1	1	1	1	
126	2	3	12	0	0	1	1	0	
127	2	3	13	0	1	0	0	0	
128	2	3	15	0	0	0	0	1	
129	2	3	12	1	0	0	0	1	
130	2	3	6	0	1	0	0	1	
131	2	3	10	0	0	1	0	1	
132	2	4	5	1	0	1	0	1	
133	2	4	8	1	0	0	1	1	
134	1	3	6	1	0	0	1	1	
135	2	3	8	1	0	0	1	1	
136	3	3	12	0	0	0	1	0	
137	2	3	13	1	1	0	1	1	
138	2	3	9	1	0	0	0	1	
139	2	4	7	0	0	1	0	0	
140	2	4	10	1	0	0	0	1	
141	2	3	13	1	1	0	0	1	
142	2	3	20	1	1	0	1	1	
143	3	3	8	1	1	0	1	0	
144	2	3	4	0	0	0	1	1	
145	2	3	14	0	1	0	1	1	
146	3	2	7	1	1	0	1	1	
147	2	3	8	1	0	0	1	1	
148	3	3	10	1	0	0	0	1	
149	3	3	11	1	0	0	0	1	
150	2	3	11	0	1	0	0	1	
151	2	2	10	0	1	0	1	0	
152	3	2	8	0	1	1	0	1	
153	3	2	12	1	1	1	0	1	
154	2	2	7	1	0	0	0	1	
