157	Debugging	2725	2608	4	1	-38	-20	1	0	
158	Debugging	2724	2608	4	1	-34	-28	1	0	
159	Debugging	2637	2509	4	0	-29	-35	1	1	
160	Debugging	2443	2318	6	3	-25	-25	2	2	
161	Debugging	2219	2091	9	3	-21	-11	1	1	
162	Debugging	1965	1844	9	2	-15	1	1	1	
163	Debugging	1681	1587	10	4	-14	22	1	1	
164	Debugging	1389	1319	10	6	-13	43	1	1	
165	Debugging	1100	1039	11	7	-4	53	3	2	
166	Debugging	805	756	12	7	3	62	2	1	
167	Debugging	597	561	12	6	10	69	2	1	
168	Debugging	498	456	12	6	18	61	2	1	
169	Debugging	425	384	13	7	25	51	2	1	
170	Debugging	372	332	12	11	25	50	2	2	
171	Debugging	342	283	14	11	24	48	2	1	
172	Debugging	314	245	16	11	26	46	2	1	
173	Debugging	282	212	16	11	21	56	2	1	
174	Debugging	254	183	16	12	15	67	2	2	
175	Debugging	222	158	16	15	14	70	2	2	
176	Debugging	187	137	16	16	13	74	2	2	
177	Debugging	155	120	17	16	12	78	2	2	
178	Debugging	131	106	18	17	17	75	2	2	
179	Debugging	113	96	21	20	22	72	3	2	
180	Debugging	99	86	24	22	22	73	3	3	
181	Debugging	87	78	28	24	24	76	4	4	
182	Debugging	76	71	33	26	26	79	5	4	
183	Debugging	68	66	36	28	24	88	6	4	
184	Debugging	63	63	39	29	23	96	6	4	
185	Debugging	58	59	41	29	23	100	6	4	
186	Debugging	55	55	42	30	23	103	7	4	
187	Debugging	52	51	45	29	23	107	7	4	
188	Debugging	48	46	50	30	28	106	8	4	
189	Debugging	44	42	55	30	30	104	9	4	
190	Debugging	41	38	60	30	31	103	10	4	
191	Debugging	39	35	63	28	31	102	10	4	
192	Debugging	38	32	66	28	30	101	11	4	
193	Debugging	34	29	67	28	29	102	11	4	
194	Debugging	30	26	69	28	28	102	11	4	
195	Debugging	26	23	70	27	27	103	11	4	
196	Debugging	23	22	70	26	26	103	11	4	
197	Debugging	23	21	72	28	25	104	11	4	
198	Debugging	21	21	71	30	25	103	11	5	
199	Debugging	19	21	71	31	25	103	11	5	
200	Debugging	17	20	72	31	24	104	11	5	
201	Debugging	17	19	72	32	25	106	12	5	
202	Debugging	16	18	73	34	25	107	12	5	
203	Debugging	14	18	74	35	25	110	11	5	
204	Debugging	13	18	72	35	24	113	11	5	
205	Debugging	12	17	71	35	23	115	11	5	
206	Debugging	11	16	70	36	21	115	11	5	
